ClassNum,ID,SegmentNumber,AvgSpeed,MSDPrev,TSD,AvgCosTheta,AvgDegTheta
2,"NINV23",5,1.09782021681868,27.7800581363636,2.83309113998413,-0.990453891469184,175.587997874141
2,"NINV24",1,0.673581407211639,27.3191032758621,4.15373700618173,-0.00456753592343146,110.307913022277
1,"NINV24",2,0.0636271649470561,0.32678148275862,0.381684303088411,0.530982542143897,46.2706381887594
1,"NINV24",3,0.105282478113458,0.692439689655174,0.390584278487319,0.447902230814765,75.9531372762656
1,"NINV24",4,0.0777822899775123,0.573181586206897,0.447688764584811,0.46212935117923,52.8253074277108
1,"NINV24",5,0.298527624205989,8.16911303448275,2.30484421783839,0.363947144530434,51.4308788473006
3,"NINV24",6,1.70027981842652,72.1368325416667,4.34889280000133,-0.696490787006603,139.194378621421
2,"NINV25",1,0.869672436014593,24.3115890689655,3.02050250880402,-0.525476290777369,127.03204799303
2,"NINV25",2,0.818653226044691,26.8905077931034,3.67785537312845,-0.429259155752219,114.765258817009
1,"NINV25",3,0.204348979645697,3.26877472413792,1.45397595277491,0.101687250156505,67.97728898163
2,"NINV25",4,0.566846329962118,11.2895861724138,2.0180675905393,-0.639018645506328,141.73274198453
2,"NINV25",5,1.04339550919916,33.5188695862069,3.52276683804859,-0.665057311015657,137.786699667921
2,"NINV25",6,0.466746291953763,8.54681558620691,2.10037891886497,-0.385968627235753,141.989046783439
2,"NINV25",7,0.573134120529447,19.6426023448276,3.69348374852782,-0.487937872900342,125.234247794701
2,"NINV25",8,0.856012018927417,34.88114464,4.18811531742293,-0.254486229622033,124.717164339691
2,"NINV26",1,1.27391306286054,37.7313891034483,3.22867361962511,-0.840892267433589,159.204356163419
2,"NINV26",2,0.986337604811714,28.2730497241379,3.00154161907036,-0.450870485709612,114.341679362633
2,"NINV26",3,0.826090206934408,15.2680509310345,2.10586214780566,-0.92694814421875,164.327585261432
2,"NINV26",4,0.532541786052399,6.7857294,1.38240936759076,-0.632019868346397,155.890208353358
3,"INV10",1,1.2043237142578,49.14473475,4.7729147616878,-0.583808624984268,134.231370358846
3,"INV11",1,1.20385385305587,59.9760242758622,4.23172549801859,-0.182824867619098,102.562451620292
2,"INV11",2,0.525418370672836,13.5826593793103,2.82978214847529,-0.567751162229343,142.283836438653
2,"INV11",3,0.163878840397378,0.698057275862068,0.485890929087654,-0.515226498257071,162.998253804468
2,"INV11",4,0.468560032480226,8.24356504347826,2.14063555548474,-0.552378098012737,150.003807188864
3,"INV12",1,1.62138064637566,67.9101455862069,3.39490402251703,-0.366492596885316,107.27114909204
2,"INV12",2,0.0769518144652294,0.58192055172414,0.697785496146482,-0.314617830565531,134.595614301646
1,"INV12",3,0.158716994097896,1.43616861538462,0.943698235746672,-0.402501010333812,95.6777809365103
1,"INV13",1,0.718512256323737,35.5020692068966,4.03617377447542,-0.12582528407423,85.7380290533328
2,"INV13",2,0.0901548447885392,0.369913931034481,0.446336933783867,-0.262792505484433,112.33074660111
1,"INV13",3,0.112353887005452,0.521454379310347,0.533357656710212,-0.384277499577789,103.354007831707
1,"INV13",4,0.0417990776428061,0.0780410689655183,0.182124835708268,-0.130411367029077,94.5036892393265
2,"INV13",5,0.159452114769286,1.6346892,0.876566602371022,-0.191027613340775,114.679066405733
1,"INV14",1,0.651634786371277,28.8085165172414,2.7125184451931,0.267199678630067,50.1151776970028
1,"INV14",2,0.726643286965587,37.3212745862069,2.30471470235477,0.23960723614893,42.3554124743682
1,"INV14",3,0.0848206636944869,0.553909103448277,0.606783618784188,-0.295756757698926,101.673999544585
1,"INV14",4,0.071314258607751,0.347227344827588,0.450461964231016,0.0405997534173776,78.0001882335493
1,"INV14",5,0.0442503314367199,0.108768551724137,0.156780651712117,0.0949509438403448,85.2588250482287
2,"INV14",6,0.111911871986615,0.51723575862069,0.521489688455859,-0.373094498094004,131.390463989876
2,"INV14",7,0.0712573364934389,0.255009450000001,0.405026232855216,-0.11180231621616,130.691815348424
2,"INV15",1,0.0909763914934247,0.336180551724143,0.370396813216815,0.0714392129482222,106.482544939645
1,"INV15",2,0.0832130654277156,0.494727034482763,0.452039176595571,0.140312737797832,68.3282378623748
2,"INV15",3,0.195562854609273,1.24782833333334,0.64383625213187,-0.341760598635855,121.795660315357
3,"INV16",1,1.03334735656857,41.5915884827586,4.65212728054724,-0.642735405892661,134.626556130815
